Code,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
540311,2021-05-04,8.12,8.74,8.12,8.74,8.637770897832818,646,4,5580.0,646,100.0,0.620000000000001,0.620000000000001,1620086400.0
540358,2021-05-04,15.0,15.0,15.0,15.0,15.0,4000,1,60000.0,4000,100.0,0.0,0.0,1620086400.0
540359,2021-05-04,58.15,59.3,57.0,59.3,58.15676261219437,6462,32,375809.0,6461,99.98,2.299999999999997,1.1499999999999986,1620086400.0
540360,2021-05-04,73.25,73.45,67.5,70.6,70.71768194856337,20569,36,1454592.0,12705,61.77,5.950000000000003,-2.6500000000000057,1620086400.0
540361,2021-05-04,20.75,21.7,20.0,21.25,21.267496111975117,1286,14,27350.0,1286,100.0,1.6999999999999993,0.5,1620086400.0
540366,2021-05-04,23.2,23.4,23.0,23.3,23.134141755969168,10638,50,246101.0,9684,91.03,0.3999999999999986,0.10000000000000142,1620086400.0
540376,2021-05-04,2914.0,2934.8,2850.0,2858.95,2887.1978417266187,11954,1469,34513563.0,3412,28.54,84.80000000000018,-55.05000000000018,1620086400.0
540385,2021-05-04,15.95,15.95,14.45,15.45,14.612826603325416,421,17,6152.0,421,100.0,1.5,-0.5,1620086400.0
540395,2021-05-04,251.0,251.0,235.0,235.0,239.08823529411765,8500,8,2032250.0,8000,94.12,16.0,-16.0,1620086400.0
540401,2021-05-04,75.25,86.9,75.25,83.0,83.08571428571429,420,24,34896.0,279,66.43,11.650000000000006,7.75,1620086400.0
540403,2021-05-04,87.6,88.0,85.65,85.85,87.22784525416104,4446,140,387815.0,3734,83.99,2.3499999999999943,-1.75,1620086400.0
540404,2021-05-04,203.0,219.3,200.5,218.75,210.02,15000,15,3150300.0,14000,93.33,18.80000000000001,15.75,1620086400.0
540405,2021-05-04,41.5,41.5,41.5,41.5,41.5,2,1,83.0,2,100.0,0.0,0.0,1620086400.0
540425,2021-05-04,369.0,392.6,365.35,375.5,381.68111381582855,16843,848,6428655.0,5489,32.59,27.25,6.5,1620086400.0
540492,2021-05-04,40.55,40.55,40.55,40.55,40.55,5000,1,202750.0,5000,100.0,0.0,0.0,1620086400.0
540497,2021-05-04,96.1,101.95,93.45,93.45,95.58414956868405,29097,547,2781212.0,22828,78.45,8.5,-2.6499999999999915,1620086400.0
540519,2021-05-04,71.25,76.0,71.25,75.0,74.08333333333333,3600,3,266700.0,3600,100.0,4.75,3.75,1620086400.0
540526,2021-05-04,55.2,55.5,55.0,55.18,55.281666666666666,30000,12,1658450.0,30000,100.0,0.5,-0.020000000000003126,1620086400.0
540530,2021-05-04,43.2,44.15,42.35,42.75,43.384935876803354,279618,937,12131209.0,86518,30.94,1.7999999999999972,-0.45000000000000284,1620086400.0
540544,2021-05-04,428.15,430.4,415.0,417.4,422.3192966219343,2161,288,912632.0,1606,74.32,15.399999999999977,-10.75,1620086400.0
540545,2021-05-04,26.6,26.6,26.6,26.6,26.599777034559644,1794,23,47720.0,1794,100.0,0.0,0.0,1620086400.0
540552,2021-05-04,14.24,14.24,13.1,13.82,13.974512195121951,8200,20,114591.0,7445,90.79,1.1400000000000006,-0.41999999999999993,1620086400.0
540565,2021-05-04,126.9,126.9,126.52,126.53,126.62218302959043,15309,8,1938459.0,13608,88.89,0.38000000000000966,-0.37000000000000455,1620086400.0
540570,2021-05-04,35.0,35.95,33.5,33.9,34.28245161290322,7750,30,265689.0,7750,100.0,2.450000000000003,-1.1000000000000014,1620086400.0
540575,2021-05-04,102.8,104.25,100.05,101.4,102.35717831119582,50367,1119,5155424.0,36042,71.56,4.200000000000003,-1.3999999999999915,1620086400.0
540593,2021-05-04,10.27,10.27,10.27,10.27,10.27,4500,2,46215.0,4500,100.0,0.0,0.0,1620086400.0
540595,2021-05-04,192.7,193.2,180.0,181.2,186.9877909586406,77975,2356,14580373.0,41045,52.64,13.199999999999989,-11.5,1620086400.0
540596,2021-05-04,590.5,601.9,585.75,588.15,592.1101321585903,5448,542,3225816.0,2865,52.59,16.149999999999977,-2.3500000000000227,1620086400.0
540602,2021-05-04,128.05,135.0,125.4,129.2,132.1399309889142,13621,409,1799878.0,8474,62.21,9.599999999999994,1.1499999999999773,1620086400.0
540611,2021-05-04,940.0,957.65,913.0,915.35,934.0007204681095,102711,4250,95932148.0,24317,23.68,44.64999999999998,-24.649999999999977,1620086400.0
540612,2021-05-04,118.5,119.0,117.92,117.92,118.52173913043478,46,12,5452.0,33,71.74,1.0799999999999983,-0.5799999999999983,1620086400.0
540614,2021-05-04,108.4,108.4,102.6,103.5,105.06860345159204,114382,285,12017957.0,62384,54.54,5.800000000000011,-4.900000000000006,1620086400.0
540615,2021-05-04,6.69,6.69,5.9,6.08,6.095890410958904,4380,53,26700.0,2368,54.06,0.79,-0.6100000000000003,1620086400.0
540621,2021-05-04,27.5,27.5,26.6,26.6,27.0925,400,9,10837.0,340,85.0,0.8999999999999986,-0.8999999999999986,1620086400.0
540642,2021-05-04,480.05,489.0,475.0,485.15,483.46870229007635,1965,145,950016.0,1394,70.94,14.0,5.099999999999966,1620086400.0
540647,2021-05-04,66.3,68.75,64.0,67.6,65.95560887822435,1667,100,109948.0,1402,84.1,4.75,1.2999999999999972,1620086400.0
540648,2021-05-04,58.95,58.95,53.7,53.8,58.524324324324326,1110,11,64962.0,1020,91.89,5.25,-5.150000000000006,1620086400.0
540649,2021-05-04,337.5,345.0,302.45,302.45,318.1983801748895,92973,2992,29583858.0,52001,55.93,42.55000000000001,-35.05000000000001,1620086400.0
540650,2021-05-04,187.15,194.95,165.65,165.65,177.54460527074562,69364,1554,12315204.0,39440,56.86,29.299999999999983,-21.5,1620086400.0
540653,2021-05-04,3.23,3.3,3.15,3.16,3.221460962283855,355259,388,1144453.0,220311,62.01,0.1499999999999999,-0.06999999999999984,1620086400.0
540654,2021-05-04,62.0,62.0,59.0,60.8,60.486387554335394,8742,65,528772.0,6532,74.72,3.0,-1.2000000000000028,1620086400.0
540669,2021-05-04,36.0,36.5,35.6,36.28,36.11802575107296,466,21,16831.0,345,74.03,0.8999999999999986,0.28000000000000114,1620086400.0
540673,2021-05-04,369.7,373.9,367.0,368.9,370.45629582977193,22229,805,8234873.0,11620,52.27,6.899999999999977,-0.8000000000000114,1620086400.0
540678,2021-05-04,370.2,376.5,366.95,368.6,372.53119970849906,32933,1571,12268570.0,15498,47.06,9.550000000000011,-1.599999999999966,1620086400.0
540679,2021-05-04,580.0,616.95,579.65,589.6,597.3685770750989,1012,183,604537.0,721,71.24,37.30000000000007,9.600000000000023,1620086400.0
540680,2021-05-04,175.65,178.65,165.0,165.4,170.86751844246712,26298,900,4493474.0,13725,52.19,13.650000000000006,-10.25,1620086400.0
540686,2021-05-04,249.95,249.95,247.0,247.5,248.22867744793973,18056,131,4482017.0,17941,99.36,2.9499999999999886,-2.4499999999999886,1620086400.0
540691,2021-05-04,116.25,118.65,113.5,114.05,115.97474588593879,286092,2843,33179447.0,103195,36.07,5.150000000000006,-2.200000000000003,1620086400.0
540692,2021-05-04,218.7,252.75,214.75,234.6,237.31202129232588,135260,4853,32098824.0,49368,36.5,38.0,15.900000000000006,1620086400.0
540693,2021-05-04,78.75,78.75,71.25,73.8,77.51461273474831,8999,141,697554.0,7512,83.48,7.5,-4.950000000000003,1620086400.0
540694,2021-05-04,142.0,142.0,128.0,134.0,132.55555555555554,14400,9,1908800.0,14400,100.0,14.0,-8.0,1620086400.0
540697,2021-05-04,1.54,1.54,1.47,1.53,1.51582111470595,43581,61,66061.0,43581,100.0,0.07000000000000006,-0.010000000000000009,1620086400.0
540699,2021-05-04,4259.8,4322.2,4107.0,4135.05,4207.134221833807,13731,2518,57768160.0,6020,43.84,215.19999999999982,-124.75,1620086400.0
540700,2021-05-04,28.0,29.0,27.95,28.05,28.330102790014685,3405,153,96464.0,2316,68.02,1.0500000000000007,0.05000000000000071,1620086400.0
540701,2021-05-04,162.15,164.0,154.0,156.15,160.56152130916237,79379,1824,12745213.0,42721,53.82,10.0,-6.0,1620086400.0
540702,2021-05-04,80.15,82.85,77.75,78.1,80.76617465965259,176217,1001,14232373.0,41090,23.32,5.099999999999994,-2.0500000000000114,1620086400.0
540703,2021-05-04,8.19,8.19,8.19,8.19,8.0,2,2,16.0,2,100.0,0.0,0.0,1620086400.0
540704,2021-05-04,982.7,991.15,935.55,945.55,959.5797769156159,4124,710,3957307.0,2414,58.54,55.60000000000002,-37.15000000000009,1620086400.0
540709,2021-05-04,2.92,2.94,2.69,2.69,2.7761284350066204,527146,447,1463425.0,400050,75.89,0.25,-0.22999999999999998,1620086400.0
540710,2021-05-04,189.3,190.35,183.85,184.45,186.74900079936052,3753,231,700869.0,2165,57.69,6.5,-4.850000000000023,1620086400.0
540716,2021-05-04,1427.15,1471.0,1423.5,1443.5,1448.361783929258,7803,920,11301567.0,3184,40.8,47.5,16.34999999999991,1620086400.0
540719,2021-05-04,995.0,1005.05,943.65,983.25,980.9893724865485,359068,16962,352241892.0,92363,25.72,61.39999999999998,-11.75,1620086400.0
540724,2021-05-04,549.95,562.0,534.5,554.05,549.6,155,69,85188.0,92,59.35,27.5,4.099999999999909,1620086400.0
540725,2021-05-04,399.9,405.0,376.25,383.0,393.9232075094867,10014,864,3944747.0,5514,55.06,28.75,-16.899999999999977,1620086400.0
540726,2021-05-04,26.8,26.9,25.65,26.9,25.988492520138088,869,19,22584.0,869,100.0,1.25,0.09999999999999787,1620086400.0
540729,2021-05-04,161.0,161.0,161.0,161.0,161.0,750,1,120750.0,750,100.0,0.0,0.0,1620086400.0
540730,2021-05-04,66.0,69.95,65.4,67.05,67.32829046898638,5949,51,400536.0,4216,70.87,4.549999999999997,1.0499999999999972,1620086400.0
540737,2021-05-04,295.0,320.4,280.4,286.05,288.68751866228723,20094,755,5800887.0,15720,78.23,40.0,-8.949999999999989,1620086400.0
540743,2021-05-04,508.7,510.85,500.15,501.5,505.99242756804216,9112,630,4610603.0,5838,64.07,10.700000000000045,-7.199999999999989,1620086400.0
540744,2021-05-04,10.31,11.1,10.31,10.99,10.918484153198357,39661,62,433038.0,39661,100.0,0.7899999999999991,0.6799999999999997,1620086400.0
540749,2021-05-04,798.7,800.75,778.05,794.35,790.1535580524345,1068,236,843884.0,791,74.06,22.700000000000045,-4.350000000000023,1620086400.0
540750,2021-05-04,386.9,397.45,379.0,381.85,388.7990241680319,364407,7670,141681086.0,128834,35.35,18.44999999999999,-5.0499999999999545,1620086400.0
540755,2021-05-04,208.7,216.2,208.1,208.8,212.2725180114197,200706,3777,42604368.0,49575,24.7,8.099999999999994,0.10000000000002274,1620086400.0
540757,2021-05-04,130.0,133.95,130.0,133.95,131.22142857142856,5600,7,734840.0,4000,71.43,3.9499999999999886,3.9499999999999886,1620086400.0
540762,2021-05-04,1270.0,1285.5,1242.0,1253.45,1261.409090909091,1562,290,1970321.0,752,48.14,43.5,-16.549999999999955,1620086400.0
540767,2021-05-04,338.3,343.0,335.75,339.75,339.1225300974584,26165,703,8873141.0,18438,70.47,7.25,1.4499999999999886,1620086400.0
540768,2021-05-04,526.0,539.3,499.0,502.75,515.4225266975619,14889,1067,7674126.0,6561,44.07,40.299999999999955,-23.25,1620086400.0
540769,2021-05-04,154.6,159.85,154.15,155.65,156.908491811589,264337,3588,41476720.0,88386,33.44,5.699999999999989,1.0500000000000114,1620086400.0
540774,2021-05-04,385.5,414.35,370.0,377.15,393.7086858524156,30613,1429,12052604.0,12570,41.06,44.35000000000002,-8.350000000000023,1620086400.0
540775,2021-05-04,138.15,140.5,136.0,137.8,139.05642237982664,6345,299,882313.0,3925,61.86,4.5,-0.3499999999999943,1620086400.0
540776,2021-05-04,344.0,355.35,333.0,339.85,344.4041546147778,3803,254,1309769.0,2115,55.61,22.350000000000023,-4.149999999999977,1620086400.0
540777,2021-05-04,675.5,680.95,665.6,667.95,672.0291499629752,195815,7254,131593388.0,71550,36.54,15.350000000000023,-7.5499999999999545,1620086400.0
540787,2021-05-04,36.24,36.24,35.53,35.61,35.92118550465471,38026,308,1365939.0,26221,68.96,0.7100000000000009,-0.6300000000000026,1620086400.0
540789,2021-05-04,1.12,1.12,1.09,1.12,1.1199817990030818,96698,47,108300.0,96698,100.0,0.030000000000000027,0.0,1620086400.0
540795,2021-05-04,26.35,28.0,26.3,27.9,27.654955530440766,20351,68,562806.0,18972,93.22,1.6999999999999993,1.5499999999999972,1620086400.0
540797,2021-05-04,130.25,138.4,129.2,133.15,135.33482185467486,146678,2465,19850641.0,75547,51.51,9.200000000000017,2.9000000000000057,1620086400.0
540798,2021-05-04,79.85,80.1,76.05,78.4,79.20629708325285,5177,255,410051.0,3853,74.43,4.049999999999997,-1.4499999999999886,1620086400.0
540823,2021-05-04,34.95,34.95,34.95,34.95,34.946236559139784,93,6,3250.0,93,100.0,0.0,0.0,1620086400.0
540824,2021-05-04,39.8,43.1,39.5,41.4,41.62286221958984,27014,321,1124400.0,18872,69.86,3.6000000000000014,1.6000000000000014,1620086400.0
540829,2021-05-04,3.75,3.79,3.43,3.43,3.5505548705302097,9732,38,34554.0,9732,100.0,0.3599999999999999,-0.31999999999999984,1620086400.0
540843,2021-05-04,55.0,55.0,55.0,55.0,55.0,3000,1,165000.0,3000,100.0,0.0,0.0,1620086400.0
540850,2021-05-04,8.1,8.1,8.04,8.04,8.05,12000,3,96600.0,12000,100.0,0.0600000000000005,-0.0600000000000005,1620086400.0
540879,2021-05-04,104.0,113.1,101.35,106.05,107.20353544898167,68789,1997,7374424.0,21368,31.06,11.75,2.049999999999997,1620086400.0
540900,2021-05-04,330.2,330.2,320.75,322.0,326.3303197353914,9070,563,2959816.0,7230,79.71,9.449999999999989,-8.199999999999989,1620086400.0
540901,2021-05-04,34.1,36.6,34.0,35.0,35.316770186335404,5313,267,187638.0,4208,79.2,2.6000000000000014,0.8999999999999986,1620086400.0
540902,2021-05-04,3155.0,3175.0,3083.2,3092.85,3109.7705811138017,4956,1260,15412023.0,3655,73.75,91.80000000000018,-62.15000000000009,1620086400.0
540904,2021-05-04,58.0,58.0,58.0,58.0,58.0,50,1,2900.0,50,100.0,0.0,0.0,1620086400.0
540923,2021-05-04,3.82,3.82,3.82,3.82,3.82,6000,1,22920.0,6000,100.0,0.0,0.0,1620086400.0
540935,2021-05-04,2923.65,2927.6,2778.55,2806.55,2861.457741018351,3869,1075,11070980.0,2402,62.08,149.04999999999973,-117.09999999999991,1620086400.0
540936,2021-05-04,19.6,19.6,19.6,19.6,19.599866844207725,1502,17,29439.0,1502,100.0,0.0,0.0,1620086400.0
540954,2021-05-04,31.0,32.35,29.8,32.15,31.91503360956005,28117,111,897355.0,21079,74.97,2.5500000000000007,1.1499999999999986,1620086400.0
540955,2021-05-04,23.1,25.55,23.1,25.55,25.201382886776145,5785,49,145790.0,5584,96.53,2.4499999999999993,2.4499999999999993,1620086400.0
540956,2021-05-04,69.0,69.0,69.0,69.0,69.0,5,2,345.0,5,100.0,0.0,0.0,1620086400.0
540961,2021-05-04,44.0,46.65,43.75,44.4,44.60755813953488,344,54,15345.0,275,79.94,2.8999999999999986,0.3999999999999986,1620086400.0
540975,2021-05-04,148.0,148.0,142.55,143.1,144.7276943053237,16173,312,2340681.0,9035,55.86,5.449999999999989,-4.900000000000006,1620086400.0
540980,2021-05-04,14399.0,14399.0,14350.0,14350.0,14366.333333333334,3,3,43099.0,3,100.0,49.0,-49.0,1620086400.0
541005,2021-05-04,50.25,50.25,45.0,45.0,47.149930907415936,4342,39,204725.0,4042,93.09,5.25,-5.25,1620086400.0
541019,2021-05-04,291.65,300.0,286.3,287.55,293.43720852764824,18012,884,5285391.0,14919,82.83,13.699999999999989,-4.099999999999966,1620086400.0
541083,2021-05-04,176.0,176.0,176.0,176.0,176.0,3000,2,528000.0,3000,100.0,0.0,0.0,1620086400.0
541092,2021-05-04,8.74,8.79,8.56,8.75,8.685647595266529,18422,10,160007.0,13420,72.85,0.22999999999999865,0.009999999999999787,1620086400.0
541096,2021-05-04,399.8,400.6,382.5,393.4,397.22374039282664,2342,95,930298.0,2342,100.0,18.100000000000023,-6.400000000000034,1620086400.0
541097,2021-05-04,999.99,1000.01,999.99,1000.0,999.9985481997677,6888,33,6887990.0,4674,67.86,0.01999999999998181,0.009999999999990905,1620086400.0
541143,2021-05-04,331.5,335.4,330.45,332.75,333.19381391868296,12027,741,4007322.0,7247,60.26,4.949999999999989,1.25,1620086400.0
541153,2021-05-04,320.75,326.5,314.2,317.6,321.6937421946629,391559,4222,125962080.0,49252,12.58,12.300000000000011,-3.1499999999999773,1620086400.0
541154,2021-05-04,955.2,977.0,949.0,953.7,963.781892057651,13044,979,12571571.0,3627,27.81,28.0,-1.5,1620086400.0
541161,2021-05-04,122.25,122.5,117.15,117.5,120.8533375117518,3191,201,385643.0,538,16.86,5.349999999999994,-4.75,1620086400.0
541163,2021-05-04,188.3,196.0,182.75,185.15,189.07285031847132,5024,294,949902.0,3049,60.69,13.25,-3.1500000000000057,1620086400.0
541167,2021-05-04,397.5,410.0,376.1,385.7,397.5973375322073,6986,364,2777615.0,6986,100.0,33.89999999999998,-11.800000000000011,1620086400.0
541178,2021-05-04,8.52,9.41,8.51,8.55,8.7475,8000,4,69980.0,8000,100.0,0.9000000000000004,0.030000000000001137,1620086400.0
541179,2021-05-04,457.5,461.0,446.15,453.35,454.1838234170931,65465,1929,29733144.0,16824,25.7,14.850000000000023,-4.149999999999977,1620086400.0
541195,2021-05-04,187.1,192.85,182.05,184.15,188.40975321356373,52434,1159,9879077.0,14818,28.26,10.799999999999983,-2.9499999999999886,1620086400.0
541233,2021-05-04,35.9,36.6,34.95,35.85,35.88973109547013,265968,1976,9545520.0,208172,78.27,1.6499999999999986,-0.04999999999999716,1620086400.0
541256,2021-05-04,12.1,12.1,12.1,12.1,12.09969040247678,1615,3,19541.0,1615,100.0,0.0,0.0,1620086400.0
541269,2021-05-04,155.25,159.3,145.15,149.25,151.12821297429622,3268,120,493887.0,2757,84.36,14.150000000000006,-6.0,1620086400.0
541276,2021-05-04,60.9,60.9,60.9,60.9,60.9,5000,2,304500.0,5000,100.0,0.0,0.0,1620086400.0
541299,2021-05-04,24.0,25.7,24.0,25.7,25.558333333333334,48000,12,1226800.0,28000,58.33,1.6999999999999993,1.6999999999999993,1620086400.0
541301,2021-05-04,271.2,277.0,269.05,272.25,272.96926926926926,29970,1117,8180889.0,16086,53.67,7.949999999999989,1.0500000000000114,1620086400.0
541302,2021-05-04,24.0,24.0,24.0,24.0,24.0,2000,1,48000.0,2000,100.0,0.0,0.0,1620086400.0
541303,2021-05-04,10.29,10.29,10.2,10.2,10.245,6000,2,61470.0,6000,100.0,0.08999999999999986,-0.08999999999999986,1620086400.0
541304,2021-05-04,35.0,35.0,35.0,35.0,35.0,1250,1,43750.0,1250,100.0,0.0,0.0,1620086400.0
541313,2021-05-04,203.0,204.2,201.2,203.68,203.6164383561644,584,36,118912.0,395,67.64,3.0,0.6800000000000068,1620086400.0
541336,2021-05-04,312.55,314.0,299.1,304.4,305.75837988826817,1432,98,437846.0,947,66.13,14.899999999999977,-8.150000000000034,1620086400.0
541347,2021-05-04,2.4,2.42,2.4,2.42,2.4125230202578267,543,7,1310.0,543,100.0,0.020000000000000018,0.020000000000000018,1620086400.0
541353,2021-05-04,38.5,39.0,38.0,38.0,38.5,11200,6,431200.0,9600,85.71,1.0,-0.5,1620086400.0
541400,2021-05-04,82.2,88.65,80.1,82.65,82.99186808222272,4427,97,367405.0,2789,63.0,8.550000000000011,0.45000000000000284,1620086400.0
541402,2021-05-04,111.95,111.95,103.55,104.15,106.31521739130434,36800,23,3912400.0,25600,69.57,8.400000000000006,-7.799999999999997,1620086400.0
541403,2021-05-04,243.15,246.45,240.8,242.85,242.90080428954423,1492,112,362408.0,688,46.11,5.649999999999977,-0.30000000000001137,1620086400.0
541444,2021-05-04,79.0,79.15,74.05,75.1,76.90895407320386,27239,276,2094923.0,15077,55.35,5.1000000000000085,-3.9000000000000057,1620086400.0
541445,2021-05-04,53.0,53.0,47.85,47.85,48.67285714285714,56000,31,2725680.0,38400,68.57,5.149999999999999,-5.149999999999999,1620086400.0
541450,2021-05-04,1059.95,1062.2,1033.3,1046.45,1047.1379178144434,70426,5624,73745735.0,34348,48.77,28.90000000000009,-13.5,1620086400.0
541503,2021-05-04,30.0,30.0,28.0,28.0,29.313018149226977,4463,13,130824.0,4463,100.0,2.0,-2.0,1620086400.0
541540,2021-05-04,1559.8,1559.8,1504.7,1538.9,1532.4439606515077,6201,692,9502685.0,1864,30.06,55.09999999999991,-20.899999999999864,1620086400.0
541546,2021-05-04,0.57,0.57,0.54,0.55,0.5397951142631994,1269,4,685.0,1269,100.0,0.029999999999999916,-0.019999999999999907,1620086400.0
541556,2021-05-04,242.0,242.0,237.85,238.8,239.36823382937095,16867,465,4037424.0,9298,55.13,4.150000000000006,-3.1999999999999886,1620086400.0
541557,2021-05-04,2894.0,2894.0,2828.85,2854.55,2856.0256558641977,5184,1068,14805637.0,2852,55.02,65.15000000000009,-39.44999999999982,1620086400.0
541578,2021-05-04,377.25,382.05,363.65,367.05,373.2803595658073,5896,489,2200861.0,3289,55.78,18.400000000000034,-10.199999999999989,1620086400.0
541627,2021-05-04,6.8,6.8,6.16,6.8,6.706528491440843,243073,359,1630176.0,243073,100.0,0.6399999999999997,0.0,1620086400.0
541678,2021-05-04,11.73,11.75,11.73,11.74,11.733333333333333,15,2,176.0,10,66.67,0.019999999999999574,0.009999999999999787,1620086400.0
541700,2021-05-04,508.0,528.0,497.85,502.6,515.0905775144463,443885,1925,228640981.0,404775,91.19,30.149999999999977,-5.399999999999977,1620086400.0
541702,2021-05-04,5.15,5.15,5.15,5.15,5.0,2,2,10.0,2,100.0,0.0,0.0,1620086400.0
541729,2021-05-04,2765.0,2790.75,2725.0,2729.3,2764.019695567212,19446,1612,53749127.0,4363,22.44,65.75,-35.69999999999982,1620086400.0
541735,2021-05-04,6.97,6.97,6.97,6.97,6.969040247678018,646,9,4502.0,646,100.0,0.0,0.0,1620086400.0
541744,2021-05-04,11.1,11.21,11.1,11.21,11.11,1100,2,12221.0,1100,100.0,0.11000000000000121,0.11000000000000121,1620086400.0
541770,2021-05-04,616.0,624.7,602.15,605.5,615.9693082913421,6549,657,4033983.0,3190,48.71,22.550000000000068,-10.5,1620086400.0
541771,2021-05-04,0.84,0.85,0.77,0.84,0.8328059345333817,19277,28,16054.0,16237,84.23,0.07999999999999996,0.0,1620086400.0
541778,2021-05-04,69.85,69.85,65.5,67.4,66.39240155296727,7212,32,478822.0,3421,47.43,4.349999999999994,-2.4499999999999886,1620086400.0
541804,2021-05-04,11.3,11.3,11.3,11.3,11.3,5000,2,56500.0,5000,100.0,0.0,0.0,1620086400.0
541809,2021-05-04,35.6,36.39,35.1,35.35,35.65485680543254,3387,40,120763.0,2164,63.89,1.2899999999999991,-0.25,1620086400.0
541865,2021-05-04,53.0,53.95,51.0,51.1,52.47201099404489,10915,40,572732.0,1545,14.15,2.950000000000003,-1.8999999999999986,1620086400.0
541890,2021-05-04,0.86,0.86,0.85,0.86,0.8508687097742355,29987,37,25515.0,29987,100.0,0.010000000000000009,0.0,1620086400.0
541946,2021-05-04,1000.0,1000.0,1000.0,1000.0,1000.0,7267,64,7267000.0,7017,96.56,0.0,0.0,1620086400.0
